"screen_name","text","is_retweet","mentions_screen_name","retweet_screen_name","retweet_verified","followers_count","verified","is_quote","quoted_name"
"ParacordPaul","#EOW November, 2020 Report for October. 15 Officers, 0 K9s.  Honor them so they are not forgotten... 
https://t.co/t7S64txJE2
#ThinBlueLine #LEO #BlueLivesMatter #BackTheBlue  #K9 https://t.co/vC46ICq0om",FALSE,,,,1587,FALSE,FALSE,
"conschristians","Four Rioters Federally Indicted For Torching Patrol Cars In Philadelphia - The Police Tribune https://t.co/j40jzX2Naw

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,195,FALSE,FALSE,
"conschristians","Over Half Of Portland Police Employees Earned Over $100K With Overtime Amid Riots - The Police Tribune https://t.co/tVZiWb0JbI

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,195,FALSE,FALSE,
"conschristians","VIDEO: Sheriff Offers To Help Celebs Pack, Leave Country If Trump Wins - The Police Tribune https://t.co/9K5o4qWpet

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,195,FALSE,FALSE,
"JDme77","Rioter Facing Federal Charges For Attacking Federally-Deputized Portland Police Officer - The Police Tribune https://t.co/J2PTlNWTBn

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,121,FALSE,FALSE,
"JDme77","Trooper Transferred To Distant Post After Dating Governor's Daughter - The Police Tribune https://t.co/j6SMd9LlgL

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,121,FALSE,FALSE,
"JDme77","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,121,FALSE,FALSE,
"JDme77","Rioters Blow Up At Least 17 ATMs Throughout Philadelphia - The Police Tribune https://t.co/j6DHtKUWYz

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,121,FALSE,FALSE,
"JDme77","Twitter Suspends CBP Commissioner For Tweeting About Success Of Border Wall - The Police Tribune https://t.co/NN6FP6iIvE

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,121,FALSE,FALSE,
"JDme77","Cop Sues Breonna Taylor's Boyfriend For Shooting Him - The Police Tribune https://t.co/NNNQoHtNPA

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr bluelivesmtr","bluelivesmtr",TRUE,121,FALSE,FALSE,
"pyramidfire","Over Half Of Portland Police Employees Earned Over $100K With Overtime Amid Riots - The Police Tribune https://t.co/tVZiWb0JbI

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,55,FALSE,FALSE,
"pyramidfire","#BREAKING: Two New Orleans Officers Ambushed At Stop Sign, One Shot In Face - The Police Tribune https://t.co/NFGX4afmZV

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,55,FALSE,FALSE,
"johnbongoi","@jaketapper You just offended blue people, blue face is not a joke. #bluelivesmatter",FALSE,"jaketapper",,,1,FALSE,FALSE,
"USA_Is_Freedom","Suspects With History Of Arson Arrested For Torching Police Car - The Police Tribune https://t.co/8lEvi9s2W6

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,458,FALSE,FALSE,
"Daphne_488","@Forsureafedera1 They are appropriating MLK's legacy, the sods. 

<U+0001F92C>

MLK would say #BlackLivesMatter, not #AllLivesMatter and certainly not #BlueLivesMatter.",FALSE,"Forsureafedera1",,,2184,FALSE,FALSE,
"EricMcpeekShow","Rioters Blow Up At Least 17 ATMs Throughout Philadelphia - The Police Tribune https://t.co/j6DHtKUWYz

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,151,FALSE,FALSE,
"EricMcpeekShow","Over Half Of Portland Police Employees Earned Over $100K With Overtime Amid Riots - The Police Tribune https://t.co/tVZiWb0JbI

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,151,FALSE,FALSE,
"EricMcpeekShow","School Blames Officer For Sparking Scare With Unsanctioned Security Test, Cop Says Otherwise - The Police Tribune https://t.co/nGLHm1X1fK

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,151,FALSE,FALSE,
"EricMcpeekShow","Sen. Bernie Sanders Declares Philly Police 'Murdered' Armed Suspect Walter Wallace - The Police Tribune https://t.co/5hGHsxBt0V

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,151,FALSE,FALSE,
"MARCOSxTHExGOAT","Over Half Of Portland Police Employees Earned Over $100K With Overtime Amid Riots - The Police Tribune https://t.co/tVZiWb0JbI

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,213,FALSE,FALSE,
"sassyd13","This is the TRUTH! The Democrats are after US and our Rights &amp; Freedoms! <U+2764><U+FE0F><U+0001F1FA><U+0001F1F8><U+0001F44A><U+0001F3FC> #DemocratsAreDestroyingAmerica #VoteTrump #2ndAmendment #BlueLivesMatter #RedWave #VoteRedToSaveAmerica2020 https://t.co/xSC1t4WOcj",FALSE,,,,1054,FALSE,FALSE,
"MerendaJay","@NFL @LarryFitzgerald I hope all the #BLM loving @NFL owners all go bankrupt for backing that terrorist organization. #AllLivesMatter #BlueLivesMatter #VoteRed #RedWave2020 #MAGA #KAG #KAG2020 #MAGAA2020",FALSE,"NFL LarryFitzgerald NFL",,,14,FALSE,FALSE,
"MickMcGuffery","@JoyAnnReid Police officers (which you despise and have disdain for) are enforcing LAW &amp; ORDER amid deranged Leftist protests/riots!
#BlueLivesMatter",FALSE,"JoyAnnReid",,,424,FALSE,FALSE,
"MickMcGuffery","@denverpost Good. #BlueLivesMatter",FALSE,"denverpost",,,424,FALSE,FALSE,
"PatriotLion1","<U+0001F64F><U+0001F3FC><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8>THANK YOU IN ADVANCE TO ALL #LawEnforcement  AND #FirstResponders FOR KEEPING US SAFE NOW AND DURING THE DAYS TO FOLLOW.  #GodBlessYou  #GodBlessTheUSA <U+0001F64F><U+0001F3FC><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8> 
#BackTheBlue <U+0001F499><U+0001F5A4>
#BlueLivesMatter <U+0001F499><U+0001F5A4>
#PrideNews1 @PrideNews1 #PrideFamily https://t.co/qyztF4lajK",TRUE,"lalalandnomore","lalalandnomore",FALSE,18008,FALSE,FALSE,
"dontshootpress","Yikes<U+203C><U+FE0F><U+0001F633><U+0001F46E><U+200D><U+2642><U+FE0F> @nprpolice Dept. in New Port Richey, FL adorn gate with #BlueLivesMatter flag, while departments across the country ban its display due to usage by #AltRight and #WhiteSupremacy groups https://t.co/a2GOyQobeU

@PascoSheriff @newportrichey2 @StPeteCopWatch #pasco https://t.co/l61FG89YPs",TRUE,"str34mtv nprpolice","str34mtv",FALSE,10,FALSE,FALSE,
"str34mtv","Yikes<U+203C><U+FE0F><U+0001F633><U+0001F46E><U+200D><U+2642><U+FE0F> @nprpolice Dept. in New Port Richey, FL adorn gate with #BlueLivesMatter flag, while departments across the country ban its display due to usage by #AltRight and #WhiteSupremacy groups https://t.co/a2GOyQobeU

@PascoSheriff @newportrichey2 @StPeteCopWatch #pasco https://t.co/l61FG89YPs",FALSE,"nprpolice PascoSheriff newportrichey2 StPeteCopWatch",,,108,FALSE,FALSE,
"JillaryBlinton","I’m black. I’m a cop. I’ve also had hours of de-escalation training. 

With that said:

No matter your color, mental status, prior condition, or mood, if you run at me with a knife, I will shoot you. Many times. 

The end. 

#Philadelphia #phillyriots #BlueLivesMatter",TRUE,"CopWithAttitude","CopWithAttitude",FALSE,7570,FALSE,FALSE,
"tinkertiffers","<U+0001F64F><U+0001F3FC><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8>THANK YOU IN ADVANCE TO ALL #LawEnforcement  AND #FirstResponders FOR KEEPING US SAFE NOW AND DURING THE DAYS TO FOLLOW.  #GodBlessYou  #GodBlessTheUSA <U+0001F64F><U+0001F3FC><U+2764><U+FE0F><U+0001F1FA><U+0001F1F8> 
#BackTheBlue <U+0001F499><U+0001F5A4>
#BlueLivesMatter <U+0001F499><U+0001F5A4>
#PrideNews1 @PrideNews1 #PrideFamily https://t.co/qyztF4lajK",TRUE,"lalalandnomore","lalalandnomore",FALSE,1385,FALSE,FALSE,
"Spent_Brass","Black Lives Matter, right? Ppl need to STOP spreading the racist lies that are putting the lives of our police officers in danger! #BackTheBlue or don’t call them! #BlueLivesMatter https://t.co/l9Ll2KChkf",TRUE,"MischievousLiz","MischievousLiz",FALSE,2843,FALSE,FALSE,
"JENin140","ENOUGH ! #BlueLivesMatter 
Officer Shot in Granada Hills, Wound Not Life-Threatening https://t.co/2ovJhWm4B5",TRUE,"Sal_LaBarbera","Sal_LaBarbera",TRUE,11042,FALSE,FALSE,
"MischievousLiz","Black Lives Matter, right? Ppl need to STOP spreading the racist lies that are putting the lives of our police officers in danger! #BackTheBlue or don’t call them! #BlueLivesMatter https://t.co/l9Ll2KChkf",FALSE,,,,44755,FALSE,TRUE,"Angel L Maysonet<U+0001F1F5><U+0001F1F7><U+0001F1FA><U+0001F1F8><U+0001F46E><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F499><U+0001F5A4>"
"emisshere","Vote blue for #BlueLivesMatter <U+0001F499>",TRUE,"y_essiil","y_essiil",FALSE,326,FALSE,FALSE,
"jerinsmommacita","@TempePolice When a citizen offers your supervisor, Linzen (?) a copy of city ordinance about w/amplified sound, she can just wave it away as if it isn't the law she swore to uphold? #BlueLivesMatter, but so does professionalism &amp; honoring the oath. https://t.co/kMHssh4xe0",FALSE,"TempePolice",,,3593,FALSE,FALSE,
"G0LDEN1993","If #BLACKLivesMatter   makes you angry because it doesn’t say #ALLLivesMatter, but #BLUELivesMatter doesn’t upset you, then what you’re really triggered about is...‘BLACK.’",TRUE,"TalbertSwan","TalbertSwan",TRUE,926,FALSE,FALSE,
"jakeseesTruth74","@eric_suess Clogging the highway?
Stupid article. At least they weren't burning down cities, looting, rioting, hurting our police,hurting our upstanding innocent citizens. Far more than can be said of America haters. 
#DemocratsAreDestroyingAmerica
 #BlueLivesMatter 
#Trump2020Landslide",FALSE,"eric_suess",,,60,FALSE,FALSE,
"AnthonyMick2001","@JacqueLarose @Mike_Pence @realDonaldTrump Replace? We don’t wave that flag to replace the United States flag, don’t be ignorant. We wave that flag to show our support for law enforcement, where they’re treated badly by people like you.. liberals. #BlueLivesMatter",FALSE,"JacqueLarose Mike_Pence realDonaldTrump",,,6,FALSE,FALSE,
"NorthAmericaNN","Cop Sues Breonna Taylor's Boyfriend For Shooting Him - The Police Tribune https://t.co/NNNQoHtNPA

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","VIDEO: Bodycam Captures Moment Suspect On Moped Crashes Into SUV, Sparking Riots - The Police Tribune https://t.co/PHhAiggdt1

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","City Covering Damage After Attempted Murder Suspect Lists Other Family's Home As His Address - The Police Tribune https://t.co/ITvB28skXq

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Judge Tosses Michigan's Sudden Ban On Openly Carrying Guns On Election Day - The Police Tribune https://t.co/2cd540E8R3

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Suspects With History Of Arson Arrested For Torching Police Car - The Police Tribune https://t.co/8lEvi9s2W6

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","School Blames Officer For Sparking Scare With Unsanctioned Security Test, Cop Says Otherwise - The Police Tribune https://t.co/nGLHm1X1fK

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Walter Wallace's Family Says Officers Shouldn't Be Charged With Murder - The Police Tribune https://t.co/lkEXEyldGi

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Activists Try To Stop Seattle TV Station From Broadcasting Info About Riot Arrests - The Police Tribune https://t.co/A6x7r3LOjj

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Trooper Transferred To Distant Post After Dating Governor's Daughter - The Police Tribune https://t.co/j6SMd9LlgL

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","VIDEO: Driver Tried To Run Over Cops Twice Before Being Shot - The Police Tribune https://t.co/VjlzXSkdvH

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Four Rioters Federally Indicted For Torching Patrol Cars In Philadelphia - The Police Tribune https://t.co/j40jzX2Naw

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Newlyweds And Wedding Party Called For Riot Duty Just After Saying 'I Do' - The Police Tribune https://t.co/mc2dHAhHKd

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","VIDEO: Sheriff Offers To Help Celebs Pack, Leave Country If Trump Wins - The Police Tribune https://t.co/9K5o4qWpet

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"NorthAmericaNN","Seattle Considers Allowing Criminals To Use Poverty Or Addiction As Defenses To Misdemeanors - The Police Tribune https://t.co/mjDMsaZrYT

Follow @bluelivesmtr
#BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune #law",TRUE,"bluelivesmtr","bluelivesmtr",TRUE,546,FALSE,FALSE,
"montag1790","@johnnypasserby @CTVNews Until people realize that things like #bluelivesmatter and #thinblueline boot licking is precisely what's empowering this, I don't know what can be expected?",FALSE,"johnnypasserby CTVNews",,,684,FALSE,FALSE,
"PeterPalumbo1","WITHOUT A CARE FOR THEIR SAFETY, THESE 2 NYPD OFFICERS TOOK IMMEDIATE ACTION SAVING THE LIFE OF A STRANGER 

GUYS... YOU'RE BOTH HEROES <U+0001F64C>
#BlueLivesMatter <U+0001F4AF><U+0001F499>
(@NYPDShea @NYPDChiefofDept)

https://t.co/eTX9CBxTSm",TRUE,"UrgentNews911","UrgentNews911",FALSE,1072,FALSE,FALSE,
"ZGranddaddy","@CD6Nury are you still receiving @LAPDFoothill private security at your house? Looks like the city may be heading for unrest, you going to let the @LAPDHQ protect its citizens, or still only worried about yourself? #recallnury #BlueLivesMatter",FALSE,"CD6Nury LAPDFoothill LAPDHQ",,,21,FALSE,FALSE,
"UnitedHeroes1","Good morning. I just want to say to all our #policeofficers out there. Watch your six, wear your best,and be safe out there. #BackTheBlue #BlueLivesMatter #ThinBlueLine #backthebadge #bluelinefamily #CopsForTrump",FALSE,,,,16,FALSE,FALSE,
"UnitedHeroes1","When you look at or hold your child in your arms,  you remember why you do this job. <U+2764><U+0001F46E><U+200D><U+2642><U+FE0F>
#policefamily #BlueLivesMatter #backthefrontline #backthebadge #policefamily #cops #ThinBlueLine https://t.co/JWFUDnlrD5",FALSE,,,,16,FALSE,FALSE,
"UnitedHeroes1","It's some hard times for our first responders this year. Dealing with Covid and the rioters. If you fall into the first responder category, stay safe out there. #FirstResponders #BlueLivesMatter #BackTheBlue #backthebadge #policefamlies",FALSE,,,,16,FALSE,FALSE,
"UnitedHeroes1","United Heroes was created to show our first responders and military support. Show some support and love to all our first responders, and our military by visiting our site. Stay safe out there. #policewives #BlueLivesMatter
#thinredline #ThinBlueLine https://t.co/sVo0QAlHB6",FALSE,,,,16,FALSE,FALSE,
"UnitedHeroes1","As the light hits the horizon we look forward to a better tomorrow. One we are safer, kinder, stronger, and even more united as one.<U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F468><U+200D><U+0001F692><U+0001F1FA><U+0001F1F8>
#BackTheBlue #BlueLivesMatter #ThinBlueLine #policewives #AllLivesMatter https://t.co/nciLtzGSdM",TRUE,"UnitedHeroes1","UnitedHeroes1",FALSE,16,FALSE,FALSE,
"UnitedHeroes1","As the light hits the horizon we look forward to a better tomorrow. One we are safer, kinder, stronger, and even more united as one.<U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F468><U+200D><U+0001F692><U+0001F1FA><U+0001F1F8>
#BackTheBlue #BlueLivesMatter #ThinBlueLine #policewives #AllLivesMatter https://t.co/nciLtzGSdM",FALSE,,,,16,FALSE,FALSE,
"UnitedHeroes1","There are people who put themselves in harms way everyday. It's something they do. It's something they are. <U+2764><U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694>
#policewives #BackTheBlue #BlueLivesMatter #ThinBlueLine https://t.co/mxD0rQImbs",FALSE,,,,16,FALSE,FALSE,
"UnitedHeroes1","When you look at or hold your child in your arms,  you remember why you do this job. <U+2764><U+0001F46E><U+200D><U+2642><U+FE0F>
#policefamily #BlueLivesMatter #backthefrontline #backthebadge #policefamily #cops #ThinBlueLine https://t.co/JWFUDnlrD5",TRUE,"UnitedHeroes1","UnitedHeroes1",FALSE,16,FALSE,FALSE,
"UnitedHeroes1","Where are all my Twitter Trump and Law Enforcement supporters at?
#Trump2020 #LawEnforcement #BlueLivesMatter #BackTheBlue #backthebadge #MAGA #AmericaFirst #4MoreYears #CopsForTrump",FALSE,,,,16,FALSE,FALSE,
"JerardF","WTF… Is he stroking out

#police #FOXNews #NRA #MAGA #POTUS #TRUMP #2ndAmendment #RNC #USMC #veterans @realDonaldTrump 

 @cnn @abc @CBSNews @NBCNews   #lawenforcement #THESWAMP #dnc #liberals #cops #bluelivesmatter @nj1015 @ap https://t.co/4Y1q50FLfa",FALSE,"realDonaldTrump CNN ABC CBSNews NBCNews nj1015 AP",,,628,FALSE,TRUE,"Trump War Room - Text TRUMP to 88022"
"JerardF","Let me know when u reduce restrictions, then I’ll return. 

#police #FOXNews #NRA #MAGA #POTUS #TRUMP  #USMC #veterans @realDonaldTrump #BorgataAC #gambling #atlanticcity 

 @cnn @abc @CBSNews @NBCNews   #lawenforcement #THESWAMP #dnc #liberals #cops #bluelivesmatter @nj1015 @ap https://t.co/w6vJaNJABW",FALSE,"realDonaldTrump CNN ABC CBSNews NBCNews nj1015 AP",,,628,FALSE,TRUE,"BORGATA"
